name,address,email,image,description,amenities,star,types,phone,price,rating,review_Count,url,timestamp
Hotel Son Caliu Spa Oasis,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/26/ce/36/hotel-son-caliu-spa-oasis.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4e/d7/4e/hotel-son-caliu-spa-oasis.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/07/fb/22/hotel-son-caliu-spa-oasis.jpg?w=700&h=-1&s=1","The Hotel Son Caliu Spa Oasis, located between Puerto Portals and Palmanova, was inaugurated in 1964 and is one of the most emblematic hotels of the Son Caliu area; just 12 km from the city centre of Palma de Mallorca and 25 km from the airport. Our main virtue is the facilities, commodities and friendly service we all strive to offer our guests to ensure that they enjoy a pleasant, relaxed stay.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g580306-d227461-Reviews-Hotel_Son_Caliu_Spa_Oasis-Palmanova_Calvia_Majorca_Balearic_Islands.html,2024-04-30T07:42:34Z
Hotel Zinema7,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/ca/48/3e/hotel-astoria-7.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/1e/e9/07/habitacion-doble-superior.jpg?w=600&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/ca/47/72/hotel-astoria-7.jpg?w=700&h=-1&s=1","Built on the foundations of what was San Sebastian's biggest multiplex cinema for four decades, the Hotel Zinema7, previously the Astoria7, is a reflection of the city's passion for film. A stellar hotel in which every room and every corner pays tribute to the stars that have been at the Zinemaldia, our International Film Festival. Located in the peaceful district of Amara, its privileged location invites you to take a pleasant 10-minute stroll down the recently renovated green Sancho el Sabio avenue to the city's romantic area, follow the bank of the Urumea river down to its mouth at the Kursaal, or pedal to the busy heart of the Old Quarter in 5 minutes. A stroll with attention to detail will reveal the most authentic San Sebastian to you. We are a hotel, yes, but a hotel full of stars.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187457-d1439666-Reviews-Hotel_Zinema7-San_Sebastian_Donostia_Province_of_Guipuzcoa_Basque_Country.html,2024-04-30T07:42:44Z
Hotel Cetina Sevilla,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6d/3b/8b/hall-de-entrada.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6d/3d/9c/entrada-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6d/3d/6c/hall-y-recepcion.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187443-d20300245-Reviews-Hotel_Cetina_Sevilla-Seville_Province_of_Seville_Andalucia.html,2024-04-30T07:43:04Z
Sonder Casa Luz,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ff/21/4d/hotel-casa-luz.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/31/da/bf/sonder-casa-luz.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/69/83/a9/sonder-casa-luz.jpg?w=700&h=-1&s=1","Welcome to Casa Luz, your El Raval escape in Barcelona. A classic sandstone exterior meets minimalist interior design. Each space features warm wooden furnishings, amber tilework, and cable television. Don’t worry about tidying up — daily housekeeping is complimentary. Breakfast at the rooftop restaurant is available for purchase. And with live evening music on the terrace, there’s no better place to savor the city views. This vibrant city is yours to discover, starting at Casa Luz. Use the Sonder app to navigate your stay from start to finish. Check in. Request amenities. Connect to WiFi. Contact customer support. All via our small (but mighty) app. Whatever you need, we’ve got you covered.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187497-d20111742-Reviews-Sonder_Casa_Luz-Barcelona_Catalonia.html,2024-04-30T07:43:14Z
Hotel Tayko Bilbao,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/5c/c0/70/hotel-tayko-bilbao.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/95/6c/59/img-20200111-204004-largejpg.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/fe/85/c6/photo3jpg.jpg?w=700&h=-1&s=1","Tayko Bilbao is a design hotel of 53 rooms located in the old part of Bilbao. It was built in 1924 and has been completely restored respecting its original structure. The rooms of Tayko Bilbao stand out for their design and the confort of the beds. The hotel has La Bodega de Ola and a restaurant called Ola awarded with a Michelin Star, both managed by the Michelin-starred chef Martin Berasategui. It is 200 metres from Arriaga Theatre, 300 meters of Catedral de Santiago and 15 minutes' walk from Guggheneim Museum.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187454-d15555488-Reviews-Hotel_Tayko_Bilbao-Bilbao_Province_of_Vizcaya_Basque_Country.html,2024-04-30T07:43:21Z
Artrip Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/e0/64/18/standard-room.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/ef/70/37/artrip-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/e0/64/52/junior-suite.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187514-d3167750-Reviews-Artrip_Hotel-Madrid.html,2024-04-30T07:43:31Z
Parador de Nerja,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d4/f9/5f/caption.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d4/f9/64/caption.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d4/f9/66/caption.jpg?w=700&h=-1&s=1",,[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g315917-d238804-Reviews-Parador_de_Nerja-Nerja_Costa_del_Sol_Province_of_Malaga_Andalucia.html,2024-04-30T07:43:37Z
ME Barcelona,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/bb/41/92/rooftop-pool.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/bb/44/61/studio-me-suite.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/bb/42/d1/me-welcomes-you.jpg?w=700&h=-1&s=1","Located in the heart of Barcelona, near Passeig de Gràcia, this hotel is regarded as a cultural hotspot where you can find art, design, fashion and music. It is a source of inspiration and creativity for all its visitors. It boasts rooms and suites featuring an urban style, and restaurants offering Mediterranean cuisine, along with tempting cocktails. Furthermore, it also features a rooftop swimming pool, a spa, a fully equipped gym, an urban garden, a Rooftop Bar and over 600 m2 of versatile spaces. Pets allowed (extra charge).",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187497-d23425371-Reviews-ME_Barcelona-Barcelona_Catalonia.html,2024-04-30T07:43:53Z
Sixtytwo Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/51/bd/ed/paseo-de-gracia-view.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/51/bc/c5/reception-sixtytwo-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/51/bc/cf/deluxe-room.jpg?w=700&h=-1&s=1","The Sixtytwo Hotel Barcelona is the perfect hotel for those who enjoy the finer things in life and who appreciate privacy and personalised service. Located on the emblematic Paseo de Gracia surrounded by Barcelona’s best shopping, it is right in the heart of the latest fashion trends and Gaudi’s most representative buildings. The Sixtytwo is an authentic boutique hotel where design and modernism harmonise perfectly.Located between Gaudi’s Casa Batlló and La Pedrera, The Sixtytwo has preserved its 1897 modernist façade and interiors and coupled them with designer furnishings. Tasteful touches courtesy of Moooi, Vitra, B&B and Philippe Starck give life to the hotel lobby and lounge, while the comfort of its 45 rooms is in part thanks to televisions by Bang&Olufsen, telephones by Jacob Jensen, taps by Tangent, Etro bathroom products, iPod stations, intelligent lighting systems and Nespresso coffee machines. At The Sixtytwo, all guests enjoy complimentary internet access. Our breakfast offer, including both a buffet prepared with fresh quality products as well as dishes à la carte cooked to order, will not leave you indifferent.The Sixtytwo Cocktail Lounge is open from 5pm until midnight. With a peaceful and cosmopolitan ambience, it is a meeting point for those in search of an extended wine list and a varied gin and tonic selection.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187497-d1501787-Reviews-Sixtytwo_Hotel-Barcelona_Catalonia.html,2024-04-30T07:44:01Z
Gallery Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/8b/7b/8f/entrance.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/1b/7b/32/sintonia-gastronomy.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/8b/74/6a/sintonia-restaurant.jpg?w=700&h=-1&s=1","Gallery Hotel, part of the Gallery Hoteles group, is a boutique hotel with 110 rooms that have been fully refurbished, located in the heart of l’Eixample, by Paseo de Gracia. The hotel stands out by virtue of its customer service and care, and it has two iconic spaces to enjoy fine cuisine. The restaurant, SINTONIA, has a courtyard patio surrounded by gardens and it offers Mediterranean cuisine based on reworked traditional recipes. The rooftop bar with pool, The TOP, is open from April to October, offers cocktails and food, and the best cosmopolitan atmosphere in the city.. The hotel also has eight meeting rooms and three terraces for business meetings and private events.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187497-d228465-Reviews-Gallery_Hotel-Barcelona_Catalonia.html,2024-04-30T07:44:07Z
Kimpton Vividora Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f7/92/40/terraza-de-vivi.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f7/92/9d/rooftop-pool.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f7/92/6e/terraza-de-vivi.jpg?w=700&h=-1&s=1","At the center of the city Gothic quarter of Barcelona, in one of the narrow medieval streets filled with local shops and Catalan local cafes and only a few meters away from the famous La Rambla, Kimpton Vividora Hotel awaits. Plaza Catalunya, the hub of the city and the shopping area are just around the corner, ideal for a late stroll or some shopping. The hotel also features a magnificent rooftop terrace and a pool with views of Barcelona rooftops and some of its famous landmarks.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187497-d17764609-Reviews-Kimpton_Vividora_Hotel-Barcelona_Catalonia.html,2024-04-30T07:44:30Z
Petit Palace Triball,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/06/57/92/petit-palace-triball.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/06/57/9b/petit-palace-triball.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/0e/7b/46/petit-palace-triball.jpg?w=700&h=-1&s=1","Petit Palace triball has been renovated and transformed into a modern 3-star hotel. The hotel, which is both elegantly furnished and well equipped, offers all types of commodities and installations, free safety boxes, free Wi-fi Premium connection . All rooms are stylish and comfortable, with the latest in advanced technologies. We will be more than happy to attend your special requests (bed type, room views, special bedding for pets...) The staff is friendly and helpful and will be more than happy to inform you on the best restaurants, shopping and places to visit. Amongst other free services, the hotel offers free WIFI connection throughout the building and free bicycles rent (subject to availability). A luminous meeting room with exterior views is available with free Internet connection , making your stay in the Petit Place Triball ideal for business and vacation travellers.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187514-d506966-Reviews-Petit_Palace_Triball-Madrid.html,2024-04-30T07:44:49Z
Hotel Adriano Sevilla,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/c8/86/61/exterior-view.jpg?w=500&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/cd/18/02/hotel-adriano-sevilla.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/cd/17/f5/hotel-adriano-sevilla.jpg?w=700&h=-1&s=1","Adriano Hotel in Seville city is located in the historical, monumental and commercial city center. In a privileged environment, is the perfect place to visit Seville, for leisure tourism as business in Seville, fairs, events, festivals, and folk...Our facilities, cozy and elegant, are in an eighteenth century manor house renovated. We offer an affordable luxury, the best service, rest and comfort for your stay in Seville is unique and original.The hotel's decor is classic, wood, antique furniture, marble floors... The hotel has typical patios decorated with plants, that provide most of the rooms, where you can enjoy a quiet and relaxing atmosphere.Hotel in the center of Seville CitySituated between Santa Cruz and Triana, just a few steps from the Bullring and the Guadalquivir River, and close to main monuments like the Cathedral, the Giralda and the Alcazar.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187443-d565125-Reviews-Hotel_Adriano_Sevilla-Seville_Province_of_Seville_Andalucia.html,2024-04-30T07:44:55Z
Iberostar Grand El Mirador,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9f/ac/92/iberostar-grand-el-mirador.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/43/4f/a5/pool-main.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/43/52/d2/suite-royal.jpg?w=700&h=-1&s=1","Imagine the perfect adult getaway on the seafront in Tenerife, the largest of Spain's Canary Islands, where elegance and unique architecture set a romantic mood. Iberostar Grand El Mirador is a 5* hotel where you will enjoy a stay filled with rest and relaxation, over 1,000 square meters of SPA Sensations, luxury facilities, three restaurants with responsibly sourced fish on the menu and large rooms with balconies. For an extra special touch, why not try Star Prestige La Balconada, with the best rooms, a personalised butler and concierge services, if this wasn't enough our reputation precedes us as offering the most exquisite service on the island.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g662606-d1141708-Reviews-Iberostar_Grand_El_Mirador-Costa_Adeje_Adeje_Tenerife_Canary_Islands.html,2024-04-30T07:45:20Z
Lani's Suites Deluxe,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/46/3f/bd/pool.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/49/47/15/lanis-suite-main-bedroom.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/49/47/30/lanis-suite-living-room.jpg?w=700&h=-1&s=1","Located in Puerto del Carmen on the beach front and surrounded by a wide range of leisure facilities and restaurants, Lani's Suites Deluxe permits you to experience the highest level of luxury and detail. Each of the 25 exclusive suites were created to offer guests the best views over the Atlantic Ocean, surrounded by the comfort and harmony that only Dadlani Kumar could have managed to source for you.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g662290-d7964031-Reviews-Lani_s_Suites_Deluxe-Puerto_Del_Carmen_Tias_Lanzarote_Canary_Islands.html,2024-04-30T07:45:27Z
Es Princep,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/c2/8e/a2/es-princep.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/0a/d1/f7/es-princep.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/70/58/6f/es-princep.jpg?w=700&h=-1&s=1","With the glittering Palma Bay and the historical city wall outside your hotel window, elegant Es Princep (Opening Spring 2018) not only prides itself on sumptuous surroundings and the old towns most beautiful sea view, but is also perfectly located to explore Palma de Mallorca with ease. The 68 luxuriously elegant rooms not only meet the modern traveler’s needs and exceed their expectations, but are blissfully light and boast unforgettable views. The soulful use of stone, wood and leather pay homage to traditional Mallorcan country fincas.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187463-d12618449-Reviews-Es_Princep-Palma_de_Mallorca_Majorca_Balearic_Islands.html,2024-04-30T07:45:37Z
Hotel Kramer,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/e0/a7/be/hotel-kramer.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/89/09/08/arroces.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/89/09/07/sweet-moment.jpg?w=700&h=-1&s=1","Hotel Kramer is hotel alongside the Congress Palace, it has 70 rooms, all on the exterior with elegant and modern decoration, as well as being endowed with cold/hot air-conditioning, latest generation TV LED with international channels, free WI-FI and a fully-fitted bathroom with shower, hairdryer and amenities. It also offers a 24 hour reception, a daily cleaning service, cots on request and a transfer service from the airport for a single charge. The hotel has a cafeteria/restaurant ""Kram Bar"" where you can enjoy our buffet a la carte breakfast, try out a Mediterranean cuisine menu or have a drink whilst enjoying the broadcasts of the main sports' competitions on the giant screen. Check-in time: as from 2 p.m. Check-out time: Until 12 midday Important: This property does not accept bookings of students groups or groups of bachelor / stag parties",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187529-d503546-Reviews-Hotel_Kramer-Valencia_Province_of_Valencia_Valencian_Community.html,2024-04-30T07:45:43Z
H10 Cubik,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/09/65/49/piscina-de-la-terraza.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/09/65/48/terraza.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/09/5d/dd/habitacion-classic.jpg?w=700&h=-1&s=1","Opened in 2015, the H10 Cubik is an exclusive, four-star superior hotel located in the heart of Barcelona, just a few feet away from the cathedral and the city's historic centre. The hotel is in a modern building which comprises geometric shapes and is reminiscent of the brutalist architecture of the mid-twentieth century. Its cutting-edge interior design includes futuristic touches and pure colours, as well as being flooded with natural light thanks to its large windows. The hotel offers large, bright rooms, the Market restaurant, Robotik Bar and the Atik terrace located on the eighth floor with a plunge pool and spectacular panoramic views of the city.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187497-d8778628-Reviews-H10_Cubik-Barcelona_Catalonia.html,2024-04-30T07:46:09Z
Gran Hotel Inglés,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/9a/bf/9e/caption.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b0/15/60/lobbyto.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f5/00/38/suite-meller-v18595879.jpg?w=700&h=-1&s=1","The first luxury hotel to be built in Madrid, Gran Hotel Inglés dates back to 1886. Completely restored and renovated under the artistic direction of Rockwell Group, the hotel has become one of the finest properties in today’s Madrid. Situated in an incomparable location in the city center, it is near the cultural, commercial and leisure areas of the capital. Among its many attributes is a sophisticated restaurant which combines traditional and innovative cuisine, as well as a comprehensive fitness center with top-of-the-line exercise equipment, offering, a varied program of services and activities, and a complete wellness area with a wide range of exclusive treatments and products.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187514-d10190864-Reviews-Gran_Hotel_Ingles-Madrid.html,2024-04-30T07:46:18Z
Onefam Sungate Hostel Madrid,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/8f/eb/caption.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/8f/ed/caption.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e0/8f/ec/caption.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187514-d7606797-Reviews-Onefam_Sungate_Hostel_Madrid-Madrid.html,2024-04-30T07:46:47Z
Hotel Bidaia,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/b8/ba/db/bidaia-boutique-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/f7/7c/aa/bidaia-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/f7/81/7f/bidaia-hotel.jpg?w=700&h=-1&s=1","The Hotel is located in a unique villa in the central Gros neighborhood, designed in 1912 by the architect Lucas Alday. This hotel is part of our history, part of a way of life from those days. The hotel also has a restaurant with 2 beautiful terraces. Each room is unique and different, built respecting original materials such as wood and stone. The rooms are spacious and bright, some have a terrace or balcony and views of Mount Ulia.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187457-d19893504-Reviews-Hotel_Bidaia-San_Sebastian_Donostia_Province_of_Guipuzcoa_Basque_Country.html,2024-04-30T07:46:53Z
Catalonia Puerta Del Sol,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bb/67/55/catalonia-puerta-del.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e4/79/d5/catalonia-puerta-del.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e4/76/cd/catalonia-puerta-del.jpg?w=700&h=-1&s=1","Catalonia Moratin hotel, which opened its doors in August 2002, is conveniently situated near the famous Golden Triangle (the Prado Museum, the Thyssen Bornemisza Museum and the Reina Sofia Museum), adjacent to the historic nucleus of the city which includes the Puerta del Sol and the Plaza Mayor. It is only a few metres away from the Plaza Santa Ana, known to be one of the best places for tapas nationwide, and close to the most popular theatres in town.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187514-d275116-Reviews-Catalonia_Puerta_Del_Sol-Madrid.html,2024-04-30T07:47:03Z
Legado Alcazar,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/37/61/88/doble-superior.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/4f/01/f0/central-patio.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/4f/01/e9/standard-room.jpg?w=700&h=-1&s=1","Crossing the threshold of this new hotel, ideally located in the centre of Seville, assures an unforgettable stay in what for many will be a yet undiscovered Seville. Built and protected within the historical complex of the Reales Alcázares Palace, its 18 rooms, all uniquely decorated, as well as its courtyards, make it a point of reference for travellers who will with no doubt enjoy the comfort and quality of its facilities and services. Built upon important Moorish, late medieval and contemporary archeological remains, visitors will be taken aback by the beauty of the rehabilitated elements such as the wall that borders with the Alcázar, fountains, canalizations, pottery, and floors from past centuries. Discover the delights of staying at luxury accommodation whilst reliving centuries of history in the heart of Seville, exclusive sensations for a new generation of traveller.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187443-d12954335-Reviews-Legado_Alcazar-Seville_Province_of_Seville_Andalucia.html,2024-04-30T07:47:10Z
Hotel Leku Eder,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d7/eb/c5/acceso-desde-el-aparcamiento.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/da/87/f7/habitacion-familiar-cuadruple.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/da/86/08/habitacion-familiar-cuadruple.jpg?w=700&h=-1&s=1","El hotel Leku Eder es un hotel de estilo familiar con vista al océano desde el Monte Igeldo. El hotel se encuentra a menos de 4 km. desde el centro de la ciudad de Donostia / San Sebastián y tiene una buena conexión de autobús al centro, así como un aparcamiento gratuito para nuestros huéspedes. Todas las habitaciones están equipadas con baño, teléfono, televisión y conexión wifi gratuita. Tenemos una soleada terraza donde nuestros huéspedes pueden relajarse o leer plácidamente. La sala de desayunos está a su disposición, con una colección de tés e infusiones. Dicha sala cuenta con un microhondas, vajilla y cubertería, pudiendo hacer uso de la misma en caso de que traigan su propia comida.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g187457-d238966-Reviews-Hotel_Leku_Eder-San_Sebastian_Donostia_Province_of_Guipuzcoa_Basque_Country.html,2024-04-30T07:47:16Z
